callid,rm ai label
0fe23460d7084195b5a192fe199a0020,A
b5ee025af0e6431287c669506aa45f1c,A
9c158faf4bd6407c91161a4514123b9b,A
8670fbf73783406786ab2b294f315f23,A
70da00cb39514110b6e1b46f7a7bc268,A
57ac5d1e2bc6452aa115c39048438219,A
02a45cdb3409414bafb1a7f5197cf2cf,A
645ef3882b4a469fb511cb6a77074980,A
5dd56c04c4464b4d919b42955c565c9e,A
32930098eab84946913de0632b7db583,A
1d2fa300204b403085929344ebd479bb,A
e34793f2856b40638f65761be2028ce8,A
e440f7d83b974e2d86c09dd68608ff74,A
304a97f5711e492bad46951ff1227635,A
f9c130e7a8c94f02846e0030f882c159,A
2d3f97b9917641a7a47797ba92af2804,A
1bc7d0ca281044269bf183bb904eb558,A
b037e51636754e0fac1506ecf812401e,B
800b924e2aa94a2a919f1f7f228fdb20,B
7e499b0a94f34df2af5450311a1565dc,B
f6b3a59b14f642e8afd80adceb5c961b,C
7a2765bb2ec14cfe9542c4f315e2de95,C
b9afff567bb04ed9adb7c9ee66bd3169,C
8f497fd1c0c7433c9bb21a2a74e3a056,C
b76bd44cdc07453aaff887ddf63c83b0,C
7004f48edcfb4cefa9fdd90122d44283,C
a1aff1f3249c45da9223425afa3ac8d6,C
707e7be9ea104a7a9c74b6fdc4316527,C
5ed6bed9120247e594b77eca786dc71e,C
7d514b63c02b4bdfbc2d50b577237747,C
7f9d6beef7aa49489625ccc7d0ced8a1,C
4ffff932ee8540dcb0e36cfd482eb4a7,C
46641a04f55b483492e65fb246d951c0,C
4d25fc93325a4eb6a94ffb1f9c84dad5,C
89d7743e8b4d439ab99660a8ab87b005,C
c8e7b1561908400187f384ad8421f28b,C
6b999df9b2964364bdfb2bc3ee5dcab8,C
fef97ed044fe41f7a5ff5d48a3ffa9d9,C
47172b38b4a842a7a155c379df4b2eae,C
9a5bbb3ded474fb6a07654fea99e931a,C
c1ffd50ef74344c1997caca1479e3a64,C
84e854b3cb004dd8ae86d13bf1491638,C
316ef3646cd04893b23cbe59a0adf071,C
eed1345f1fc442e7a6daf9186418f692,C
55a7ecce04eb495388ddcac81bed5a87,C
baf042281365454aa8c50403364260a4,D
5da09948cb4b42f4a1a0e08136b3e82a,D
896c338286da4213a7acfc35116f0807,D
1e788bc66cbf40458f2b8018428f0cb2,D
14e7c8542dc54f64b98209029b886e96,D
450230966e05443cb81eb929b9900728,D
b4bfdc6a07be4f88a10f4c6194109347,D
2cbba4c83c6449a4bf71d5baed47a1b8,D
8a3c7a50e7ff47448b0e817023919e77,D
2988c606c7c34ece8e30bd844a90cee9,D
2420e1d58c894f9f81c594d0aff69ad0,D
8954cc98083f4981a9c7bbf37f1bccc1,D
0cf4a759ce74446e8c43f69614e1f93f,D
388164abdae8435cb0d653e457331dcd,D
56266854f6ce479c8f9dc584e6bd0f24,D
1df04df91f9e4ba1b89529efda14c4cd,D
2e4e3b1caeaf479bbc4b3edf783f81b2,D
c87e6d4aaa504408aaca59a9280cf660,D
93d6f06c04284dbbbd38ee51bae5bba8,D
6b53198b98914fe9b41e47ed70fa90f4,D
8b9d0497e01542bab128b78a99cad451,D
a27c8c628e384ccb8549b64bda6967a5,D
0d16c9dda3fb4c93b90ddf495a41fb40,D
66d086bbe4d64bbfa7e851867363184d,D
018ad26722f647a29f81aa11312cc74c,D
0d38b2477a3d413da2e1841a6b122f7f,D
90030062858c484abcfad1df5dc5c752,D
cf2a7b5bca3e4d53bc8b6b9a6e229e25,D
1796666cd068435192e03c0a0ab520ce,D
e6f5a5c2b6834027aa7ec2579f78a1ae,D
bfb4e89c4a874f6a88533b163a133f6f,D
17c3ca0f69a943969d57e3f4a48c51b6,D
7b87066a5bc342fe96c24e2b437fb5b6,D
54722dbb570e4f0a96923984e405910e,D
7f3e5aed7f2f4c2e98e2fdf0167d6526,D
42ce8412328c4957957cebb1ed520f6e,D
b0b588c804414ebeae54cfcff57b0b20,D
0c22f0fec79f449d8fd82b924dbcee72,D
0e8990a7cf9844a99446dd19961cdf14,D
770e79e0a8c5471f84044a460d72f69c,D
a085c1a929a34163957e2be87196d726,D
e9840fcc1f7f437bb1e1d15d6e852776,D
834e184759f24b669bfc21ca31e69092,D
2e9dce0afbba43348b292a970ab87191,D
6800db1334fe455eba591f03cb04bd5c,D
260058131a124f37a9f176e858f16d70,D
d91ad105b1fc49db9c21ed957e46164c,D
17049736cc66401081c0590b6aca1602,D
8811c56375714ae4bf040102dec3d288,D
ada60a5825204a579045a1b8ed8be71e,D
cd1e664706e244ca9e90c769e32f1a75,E
48b6a8ef427b425aa7b34017badeca2d,E
cf037860aa5e4dda935059f508a30d84,E
1ba3ca90e10b45bdb4bc655096818c85,E
7755cdd6a5a84032b635c4ef4ce0419f,E
dfc28eb2c7cc492d93b0cc7f737099af,E
c0e97b42b1c64dfaba1cbb2a13b0c4e9,E
e03f327be68843dd9b14a4d1d64d006f,E
0919f91d463d409990558dd8aedb517b,E
454e6921ae194f71b8d08ea4da329ce6,E
3159e84e2b3f4ea999808bd7c36bd6ce,E
96d3b684b61449b5aab14aa49692341e,E
332f2ebeeb1d4ecda0c999c34202df2a,E
dc700dc854d845fc84e134b6c359521a,E
0f33c6574d184050b7a7eb27fc189cd8,E
4af78132ec27487585e99823a0c93bf3,E
777f7742494b4e558af0fdfb7b3f67a8,E
6914111aa3b247a78ddc847347a9862b,E
8328b2b107cb480b9c270f42f529af15,E
0ba6e51ebad442999976ef80107ff892,E
56af6f817ed64929883b8e5f58543cb6,E
96b2c96b83d74bc286c20df89f12b7fa,E
87a5fda5644149f6ba1ac687485ca0f9,E
d81a903a974446f094e797e916730be1,E
5494b21c3d594d2c9e56807475c5b890,E
5bf655c4c2124a4b99acf39c88a8f781,E
dd3acc9a6f364479b236f1cf64f7d3fd,E
bd935f703b7d4315810e8b2272fb816a,E
ccdcd4980d7840b58daf0886aaab5320,E
4ac5561aa3e44a14b2f9787d8a2fa69a,E
ece752ad7fa84d60afcb8d2e3148d4ff,E
a4154ac3464c4a8e9025ca4fccabeaf3,E
2e86cec00b374a50a748626627912e36,E
47990030aed74a18840f662cf9c8a7ae,E
dbbb0c7d87a84eea93a529b49514cc72,E
b5223dc3408a46ed9b88b1e75ceaf9bf,E
cf8b863b237841a195d465c924d05756,E
f19736f0b4854b1ab00f1f6f2d44f280,E
134f318aa880467383261dffb896f145,E
a0d8f49830374aebb8c4367d9eaea8b3,E
ca58cbdd955742519ce936d5b1e318ab,E
0c9f869c5958455898ad87153d093fea,E
706c02a24cee42fc82722def893ef0e1,E
c59c2665e95f4963ae38a8e9475b0e5c,E
e5cca334c779420999e3d8a473c88290,E
84757b839c094c748598b7e8d76f2736,E
9f1f58230cac4475ab9eb260fb11e6d4,E
2264e44001ea4be1b70d6269cebcfa68,E
f2dab3989bc046bd970c295ee2db77ed,E
6d17620167ea4ff2a23cb2b02c9bc1c3,E
187ca7a6d18b4bfda8423732d86c6e6f,F
ded28c75e180410e8e552ceb9995fa2c,F
ef1999f6725c4ab2b66d7f06a1ac32bf,F
48e442dd49f04da3af22f685e256a66c,F
23022e13b4b541c086296caf171e10b0,F
88bee6f22e3b48c193fe219fd92984f8,F
fb2129e0862d48df981caf8cb837f727,F
ed243d92a81743509885fa8d2e32e0cb,F
42897d9e7ee44cc599474ce057791949,F
5566853b512248a0ad95aa21bf79fe7b,F
5c5ce0ae8d384425a23a69e4ebf1e07c,F
b7e72fd2e38a4635a85af9354a55b958,F
2a0212c19fb04a7b92904fcdbd1c7abf,F
697d02675b0640338363524b02802af8,F
b15b3b50304c408a84d7699fa2c42400,F
eb1ddacd91654e86ae93a821081d0de2,F
1927f126dc07430bae0891b588053625,F
3af3b9f060f5405f83b9d18eba6556ef,F
e55c04eed22144db9b2d06828e66785f,F
ff340186c9804beab4f64410de51e702,F
40b83950f2564987929b336378582f6c,F
64dd9990e93d4b15a667fa50af7dc2e0,F
02109bf256094867a85c255095294689,F
3afaff59041846caaa1467d898d23fd2,F
4e4e3ef3af2c461c87615c75ec5e0deb,F
