callid,rm ai label
06d178eda9824fd7b4540375c3d5015b,A
6be4fcf27d214aff98904f9bbe79d81d,A
9a3c63ce266e48bda5cbf46e4d92b9aa,A
4c1e3f69dced4d948626a9ca513cf991,A
f292e2a400894471a21daf74a8dffcf6,A
a084fac1811b4992a626c0bf50a0eaa4,A
a9c3d7f3c61947d29f91dec76849ecdc,A
b6f36673e72f4b77b28353eda5c0872a,A
3f7c892e8ce54498945a4f8731d6c610,A
522038b47a66420b8d610fb3beaefca4,A
3c7ccfa7f155460196703be85044634c,A
2e34886ea3a241a3a8ede40ed7fa260a,A
f8d12dfb8ebf475cafc358fb7082e13e,A
b5d0be1b989a43ddb23cb6ad89b7e2c1,A
8e21aa38476e428ca044af7aaa9e418d,A
2e4e21b73dfe4679933f36a1e2c3bc46,A
d51dc8ab0416478abbbf66cde058e276,A
59eda76e8a074cfca95cc18b5792aced,A
5e5861687f724e84a5d4eefa5d7de5ec,A
e4fb28bf304b4030ba5610cd480f4501,A
ef428a2b866445b0965dc8ab7ba79fbc,A
f9c7fff5688b4f598a29ef893114276a,A
7ca89be01cff4b52b23c745b6ce502c5,A
28b3956a0f6f49a0803c27007a94f021,A
0fe77b7c9d8e44c88703846e2108c3eb,A
62974c248a5a4ec4baaa31be1b902da0,A
63fc6fa726ef4f03978b51d9ae7799d0,A
d950d8deef704370a34a3aeea5b6b227,A
9a775491eee649f98b8f58ecddad3713,A
0d22722578ed4029952300cdcce5fa28,A
f01d2f6e8fdf4edc876b1855433dec1a,B
7809cff015dc4e949161aaa42555363b,B
5c0533dcf5254594b0fe6ac58f577057,B
5ff59c8c984b4cb599bf4a90de5a0eb4,B
6cc3a3e0dcd8467083d348715eca7890,B
6f607afcaefc45c9868d3f021f8a6232,B
a4b6b3855ca64a549e8c7fe08968c9b0,B
b5b20b90886c423892e3633328e60eea,B
098f52d398394ae59325b4d7de37a813,B
d813579a641e4f2fb4f8c93cd00db3e6,B
228311dcf21f43949f81eebab43f9794,B
21ca31db99394b6ba7ee591464f715af,B
e922c37556174816a50fce0edb6bb93b,B
cefee73da44747b1be851a23f93e3c48,B
c06225816bfd4f64bcc91d66837dc357,B
45dcdfea568243ebaef87d65e8c929b9,B
9596039dfdda43b486aeacac240d0a1c,B
f19db75edd834035a5c71aed2131287c,B
e6c9f97853b24ff480355b2b2cfba4c0,B
cddee449d2ae49e29f2deb29ae4adc38,C
482a6583cc09421296d9734d47bb6fc4,C
3dcad8fa064d4e619b9934884f3ad683,C
f5641b8238274eeeabaff38b52e1b5aa,C
9f6abf3e80614bf0810a0dfb173c7d0c,C
cde6b12838d54d93af7a57cf68853aca,C
2f44bb79818c432fabe028e5db8b1615,C
863ccd9d0c5b49878ed8fa715c98371b,C
67c93703de244736b67e3d2a4c4a1a75,C
e71cf69a1ce341b381488f615d77a905,C
b5b549b4a8344dfc84ef10e9ad87feb5,C
34226d022d4d4bc7908d073c51afb6a5,C
6ede8941f2274b3a97c871487a93db88,C
2d4c706d38bf4b13895a873b07948df5,C
d9840e86f0614f5791ab10761cce6bc2,C
25f1dcfc77b24da99079c42f1573a1bc,C
d1d692dd03ba4252974330f72619b7f2,C
0e0e0df376c942869216faa45b7d3e96,C
823bb78a4c7c47189df2062d22fde396,C
062c01e959374759b8008df25b22164d,C
e2414407210743be8d67f74c03721470,C
bd52814591a7472996e7ab8294245fbf,C
28026d9ab53c46358c969797af9231ff,C
56e2c4edd74d4b4cb1a4d21aea4ab02a,C
1c70a831975140c2b1729ec9bc25d9bc,C
c3951284ce5b48c388aa409e8204d5ed,C
41f89af0208c4504be0ceb2cbd1886f2,C
33d608a9e0b147ed9f84889e065cae6f,C
d060a3512337435b8e0764996fa13398,C
55b090568eae42dcb26b00b251ddb5a2,C
a101b237e5a1488692c2a399afdb1d11,D
d06c0618fa4b48eab56f1ba4b712c755,D
e913158287ea48f4828cffe442e28141,D
b07dae3c476246b3b1a6d078765a406b,D
b3f76dacb1614563940c29cf9065e98d,E
fc829d99567149ef947f059b3c12611a,E
ed3bb419068a45eca6baa246949c76f5,E
3b7ede8e45a74f1ab6a002deb89ce1b1,E
3d008d3b76a248f7b200a37698edfcbd,E
1ea25e6d944b4e99b7716c0b11f8bf56,E
fe13f9aec94d47e9b36eff1194494af9,E
3f20cb0959064284a414cedaa8358ee1,E
f6517765eb2e4940b3997ecbab9354b1,E
e3d6eff8db62401dbbe2ee5cdb8f3dda,E
92fa0de1c422459b94a7ac8d3bd21dc9,E
8f7df85e056b4154b5560ef0c6765414,E
dac188ce66404709b0bd8039b7be282a,E
82e7d2d8f0364475aea243cd69d49667,E
ba7bcaa87ce64dd9bfaa1d09688acfcc,E
1092e7e3aff3473b863d4bb28873d003,E
a9b7d7b8004144979e995b2fc0a2deb0,E
34821cc821a14bcc9ae5baa823d8c2aa,E
68163f13342048789ef058acec8744a6,E
c9a26326bfe94276884359e8750bde99,E
9444d0bf0a9b43618f595aa02a6de907,E
26d5a9638b5f4cc9b19ea47273381e9e,E
cc5a2019a6d3413cae3d191f3901b8d0,E
fa71b6f103f940c2ac87743f2896c43c,E
6ea23016d9ec4b30bc1c3d7f53732ddc,E
f7e9d95201c242e68ccca007bf15a130,E
2bd72dac761247fe937c76d32dfd138e,E
1bce34e27489403088c6c77239c2379a,E
517ad985c9674ee496795b383c5580dd,E
a357192b787c416bb390bfdc6cbb0607,E
3d629a22e6f343a8a1446176f46ab7ee,E
4a0440ddcaf34e788dc2e513d7a2bef4,E
db3c9902e7d94b7598c8d9f14e5da653,E
635d88be56854ee586949405a68aa80e,E
579126615c1144359805883aea94f8fb,E
f259a53ce4634fdc838d19331b759d9e,E
67835b9de9374f8f9db7ea391c9452ce,E
203df7070ad14e5a9893be0f559131fa,E
c4938910d4f740378fa6c8c8195b9452,E
44023bba2fb24a19853711f137d9da28,E
1ea58d93b01b48dfa45152aa4c4980e4,E
5ef94e8b6ee4460a846ac5f9b46b1714,E
aba0b3d6a71647aca01a1c69e4218aef,E
1b8b622d0d754fb99ee2c0d5c7519f36,E
4a869f1fe9ea476891bcdf8cda1d6b5d,E
c466bebd790a40c7949cc28e17ff815c,E
c735b79312ee44219e00cb541a8ca150,E
fa385cea8416497f998c32a99fd1d3b0,E
4958542d8fe341c4a05a6aea5f3a9b8c,E
b7133cd3af3c4be888ab353609600b45,E
8f8d1d2e4b4f4183a94f6206774e0bc9,F
e5fa0846edab4c49ad107bc24831cd4c,F
fa36e702c7cb4b729677a952b3594be0,F
408df53989c1450ab1aba38c383c642f,F
a82e3ef15c42445f9da7eae5b3897f81,F
73eb5ba46e4546eb9a638c113882a9f4,F
